case_id,value,timestamp,activity,source_log
A10004,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10005,36.0,2007-03-19 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10005,,2007-03-20 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10007,36.0,2007-03-19 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10007,,2007-03-22 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10008,36.0,2007-03-19 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10008,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10008,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10008,74.0,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10008,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10009,22.0,2007-03-19 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10009,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10009,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10009,44.0,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10009,,2007-09-30 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10009,,2007-10-30 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1001,21.0,2006-08-01 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1001,,2006-12-11 23:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1001,,2006-12-30 23:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1001,42.5,2007-02-28 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1001,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10010,36.0,2007-03-19 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10010,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10010,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10010,74.0,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10010,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10011,36.0,2007-03-20 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10011,,2007-09-28 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10011,,2007-10-11 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10011,74.0,2007-12-10 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10011,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10012,36.0,2007-03-20 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10012,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10015,36.0,2007-03-20 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10015,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10015,,2007-08-18 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10015,74.0,2007-10-17 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10015,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10018,22.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10018,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10018,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10018,44.0,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10018,,2007-10-07 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10019,36.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10019,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10019,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10019,74.0,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10019,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,21.0,2006-08-04 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,,2006-12-11 23:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,,2007-01-02 23:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,42.5,2007-03-03 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,36.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,74.0,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10022,22.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10022,,2007-03-27 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,36.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,,2007-07-24 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,74.0,2007-09-22 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10024,36.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10024,,2007-03-25 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,36.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,74.0,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,36.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,,2007-07-24 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,74.0,2007-09-22 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10029,36.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10029,,2007-04-09 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10030,22.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10030,,2007-03-25 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,36.0,2007-03-22 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,,2007-08-18 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,74.0,2007-10-17 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,,2008-09-12 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,36.0,2007-03-22 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,,2007-08-19 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,74.0,2007-10-18 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10041,36.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10041,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,36.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,74.0,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,,2007-10-22 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,,2007-11-12 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,36.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,,2007-08-09 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,74.0,2007-10-08 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,,2008-10-09 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,36.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,74.0,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10045,36.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10045,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,36.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,,2007-08-04 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,74.0,2007-10-03 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10047,36.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10047,,2007-04-01 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10049,36.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10049,,2007-03-29 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,22.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,,2007-08-27 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,44.0,2007-10-26 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10054,36.0,2007-03-06 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10054,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10056,36.0,2007-03-06 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10056,,2007-03-16 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10059,36.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10059,,2007-04-17 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1006,21.0,2006-08-07 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1006,,2006-09-11 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10060,36.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10060,,2007-03-12 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,36.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,74.0,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,,2008-09-24 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,36.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,74.0,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,36.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,74.0,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,36.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,74.0,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,36.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,,2007-07-27 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,74.0,2007-09-25 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,,2008-09-29 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,21.0,2006-08-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,,2006-12-14 23:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,,2007-01-06 23:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,42.5,2007-03-07 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,,2007-11-29 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,36.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,74.0,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10072,36.0,2007-03-09 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10072,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10074,36.0,2007-03-09 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10074,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,74.0,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10076,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10076,,2007-03-11 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10077,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10077,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10078,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10078,,2007-03-20 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,,2007-07-23 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,74.0,2007-09-21 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1008,21.0,2006-08-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1008,,2007-04-03 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10082,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10082,,2007-03-10 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,74.0,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10085,36.0,2007-03-13 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10085,,2007-03-15 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10089,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10089,,2007-03-11 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,21.0,2006-08-28 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,,2006-12-14 23:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,,2006-12-31 23:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,42.5,2007-03-01 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,74.0,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10091,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10091,,2007-03-12 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10092,22.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10092,,2007-03-10 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10095,36.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
