case_id,value,timestamp,activity,source_log
A1002,,2006-12-11 23:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,,2007-01-02 23:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,,2007-03-03 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1002,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10021,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10022,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10022,22.0,2007-03-27 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,,2007-07-24 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,,2007-09-22 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10023,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10024,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10024,36.0,2007-03-25 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10025,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,,2007-07-24 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,,2007-09-22 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10026,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10029,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10029,36.0,2007-04-09 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10030,0.0,2007-03-21 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10030,22.0,2007-03-25 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,0.0,2007-03-22 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,,2007-08-18 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,,2007-10-17 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10033,87.0,2008-09-12 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,0.0,2007-03-22 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,,2007-08-19 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,,2007-10-18 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10034,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10041,0.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10041,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,0.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,49.0,2007-10-22 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10042,87.0,2007-11-12 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,0.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,,2007-08-09 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,,2007-10-08 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10043,87.0,2008-10-09 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,0.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,,2007-08-08 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,,2007-10-07 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10044,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10045,0.0,2007-03-23 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10045,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,0.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,,2007-08-04 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,,2007-10-03 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10046,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10047,0.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10047,36.0,2007-04-01 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10049,0.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10049,36.0,2007-03-29 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,0.0,2007-03-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,,2007-08-01 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,,2007-08-27 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,,2007-10-26 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10050,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10054,0.0,2007-03-06 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10054,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10056,0.0,2007-03-06 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10056,36.0,2007-03-16 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10059,0.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10059,36.0,2007-04-17 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1006,0.0,2006-08-07 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1006,21.0,2006-09-11 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10060,0.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10060,36.0,2007-03-12 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,0.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10061,87.0,2008-09-24 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,0.0,2007-03-07 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10063,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,0.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10067,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,0.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10068,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,0.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,,2007-07-27 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,,2007-09-25 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10069,87.0,2008-09-29 22:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,0.0,2006-08-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,,2006-12-14 23:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,,2007-01-06 23:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,,2007-03-07 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1007,53.5,2007-11-29 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,0.0,2007-03-08 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10071,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10072,0.0,2007-03-09 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10072,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10074,0.0,2007-03-09 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10074,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10075,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10076,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10076,36.0,2007-03-11 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10077,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10077,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10078,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10078,36.0,2007-03-20 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,,2007-07-23 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,,2007-09-21 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10079,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1008,0.0,2006-08-27 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1008,,2007-04-03 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10082,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10082,36.0,2007-03-10 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,,2007-08-01 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,,2007-09-30 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10083,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10085,0.0,2007-03-13 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10085,36.0,2007-03-15 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10089,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10089,36.0,2007-03-11 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,0.0,2006-08-28 22:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,,2006-12-14 23:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,,2006-12-31 23:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,,2007-03-01 23:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A1009,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,,2007-07-16 22:00:00+00:00,Send Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,,2007-07-22 22:00:00+00:00,Insert Fine Notification,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,,2007-09-20 22:00:00+00:00,Add penalty,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10090,,2009-03-29 22:00:00+00:00,Send for Credit Collection,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10091,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10091,36.0,2007-03-12 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10092,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10092,22.0,2007-03-10 23:00:00+00:00,Payment,example_logs\Road_Traffic_Fine_Management_Process_short.xes
A10095,0.0,2007-03-10 23:00:00+00:00,Create Fine,example_logs\Road_Traffic_Fine_Management_Process_short.xes
